x,y,z
-6.944925308227539062e+00,1.667533874511718750e+00,-1.544559955596923828e+01
4.689603328704833984e+00,-1.998389840126037598e+00,-7.255613327026367188e+00
5.697258949279785156e+00,2.134731531143188477e+00,-2.524862051010131836e+00
1.501185703277587891e+01,4.597104549407958984e+00,-2.370192050933837891e+00
1.067232131958007812e+01,-2.995701789855957031e+00,9.048305511474609375e+00
4.326784133911132812e+00,-2.441811084747314453e+00,1.482635021209716797e+00
1.457020187377929688e+01,-3.438355922698974609e+00,1.573672771453857422e+00
-7.779224872589111328e+00,-6.753942012786865234e+00,-2.531928300857543945e+00
-3.900398254394531250e+00,-1.907747650146484375e+01,-4.963082790374755859e+00
9.942505836486816406e+00,-3.102774143218994141e+00,-5.916605472564697266e+00
2.622222661972045898e+00,2.003090381622314453e+00,-7.796818733215332031e+00
2.076190185546875000e+01,1.060087299346923828e+01,2.275727510452270508e+00
9.880186080932617188e+00,-5.591250419616699219e+00,-1.640859222412109375e+01
-7.738551139831542969e+00,-8.635623931884765625e+00,-2.029983103275299072e-01
1.181855106353759766e+01,3.924832582473754883e+00,1.989453583955764771e-01
-4.805569171905517578e+00,-1.054891014099121094e+01,-6.877913475036621094e+00
1.756666183471679688e+01,1.262076282501220703e+01,6.098397254943847656e+00
-1.695087432861328125e+01,3.133688926696777344e+00,5.197969436645507812e+00
1.508945178985595703e+01,-4.293098151683807373e-01,5.958222389221191406e+00
1.843265056610107422e+00,-4.528676867485046387e-01,-8.137363195419311523e-02
-3.288517236709594727e+00,-1.129730606079101562e+01,1.002388095855712891e+01
5.229101657867431641e+00,1.060321044921875000e+01,-3.163492679595947266e+00
-1.206769180297851562e+01,-9.879877090454101562e+00,-8.316330909729003906e+00
3.160401105880737305e+00,-6.121935844421386719e-01,1.431259632110595703e+00
1.471960163116455078e+01,3.029086828231811523e+00,9.419507980346679688e+00
5.803997516632080078e+00,6.499690413475036621e-01,7.631893634796142578e+00
2.138954544067382812e+01,7.888489246368408203e+00,-2.289361804723739624e-01
6.814173698425292969e+00,-1.586140155792236328e+01,-8.466861724853515625e+00
3.153697729110717773e+00,-2.305867910385131836e+00,-7.559381961822509766e+00
-1.457230925559997559e+00,1.127482604980468750e+01,-1.826464891433715820e+00
-1.449599933624267578e+01,2.379707336425781250e+00,3.024752140045166016e+00
-1.013618087768554688e+01,-7.715624570846557617e-01,-5.431640148162841797e+00
1.368069934844970703e+01,9.970495223999023438e+00,7.686989307403564453e+00
1.373672485351562500e+01,3.978060483932495117e+00,7.181671142578125000e+00
1.585586643218994141e+01,7.372714996337890625e+00,1.356818914413452148e+00
1.486295509338378906e+01,-5.781216621398925781e+00,7.303452491760253906e+00
-2.176911926269531250e+01,-1.012348937988281250e+01,2.493299484252929688e+00
-9.339855194091796875e+00,-1.177046298980712891e+01,6.964472770690917969e+00
-7.867910861968994141e-01,7.098649501800537109e+00,5.727281570434570312e+00
5.911041736602783203e+00,-6.568915843963623047e+00,-1.532022094726562500e+01
-1.502735710144042969e+01,2.972259998321533203e+00,7.816215991973876953e+00
6.226101398468017578e+00,-6.281615734100341797e+00,-1.528947830200195312e+01
1.731898498535156250e+01,1.312706351280212402e+00,4.001864433288574219e+00
1.113785934448242188e+01,1.664155960083007812e+01,2.196918964385986328e+00
-9.435222625732421875e+00,4.778641700744628906e+00,-9.137455940246582031e+00
-4.327313899993896484e+00,-1.358276557922363281e+01,5.462940692901611328e+00
-3.890731334686279297e+00,1.248956966400146484e+01,-1.859326744079589844e+01
9.367918014526367188e+00,-3.102967143058776855e-01,1.154228019714355469e+01
-7.124514102935791016e+00,-1.116348266601562500e+01,-1.049434852600097656e+01
9.017065048217773438e+00,-1.204439544677734375e+01,-1.051215076446533203e+01
-1.483382987976074219e+01,-9.893383979797363281e+00,9.480528831481933594e-01
4.850483894348144531e+00,-3.370241641998291016e+00,2.661700248718261719e+00
-1.574612617492675781e+00,1.483113050460815430e+00,-1.551093482971191406e+01
-2.261482048034667969e+01,-9.643503189086914062e+00,2.136096477508544922e+00
-2.229401779174804688e+01,2.269609928131103516e+00,-1.281877613067626953e+01
1.384171676635742188e+01,-5.848939418792724609e+00,3.440066099166870117e+00
1.374549031257629395e+00,1.251275825500488281e+01,-1.120605659484863281e+01
-1.604799270629882812e+01,4.967738151550292969e+00,-6.975461483001708984e+00
8.139363288879394531e+00,-1.208952522277832031e+01,-1.077559375762939453e+01
1.198835849761962891e+01,1.341525459289550781e+01,9.349198937416076660e-01
5.816046237945556641e+00,-4.848490715026855469e+00,-1.417730045318603516e+01
7.052605152130126953e+00,1.280203628540039062e+01,5.234662532806396484e+00
-7.281432747840881348e-01,1.640923118591308594e+01,-3.509732782840728760e-01
8.524156808853149414e-01,-3.337460458278656006e-01,-4.938310146331787109e+00
4.373276233673095703e+00,-7.529312372207641602e-01,2.190385103225708008e+00
4.352372646331787109e+00,-2.800702154636383057e-01,6.037832498550415039e-01
9.141098022460937500e+00,1.215910625457763672e+01,2.138518571853637695e+00
-1.665249252319335938e+01,-4.619423389434814453e+00,-1.301439571380615234e+01
5.521460771560668945e-01,-3.194710016250610352e+00,4.149537563323974609e+00
-1.421070480346679688e+01,2.429613590240478516e+00,-7.911102294921875000e+00
-1.710620880126953125e+01,-7.668702602386474609e+00,3.556673765182495117e+00
-1.110412502288818359e+01,-2.325963401794433594e+01,-5.021802186965942383e-01
8.971067428588867188e+00,-1.525060176849365234e+01,-3.734894990921020508e+00
9.657785415649414062e+00,-3.212483406066894531e+00,7.588294982910156250e+00
1.434466934204101562e+01,-1.893462181091308594e+01,-1.451106190681457520e+00
4.490417957305908203e+00,1.138225936889648438e+01,3.375772953033447266e+00
3.232680559158325195e+00,-9.449627876281738281e+00,2.224075317382812500e+01
1.306339979171752930e+00,1.232917690277099609e+01,-1.218054103851318359e+01
-1.317833137512207031e+01,2.408586740493774414e+00,8.454727172851562500e+00
-8.272039413452148438e+00,-2.202626228332519531e+01,-1.548813104629516602e+00
7.533498287200927734e+00,1.384349918365478516e+01,1.447736740112304688e+01
-1.725445175170898438e+01,1.897598862648010254e+00,-1.604551887512207031e+01
3.325215578079223633e+00,-4.642141342163085938e+00,-1.592999362945556641e+01
1.245366859436035156e+01,-6.010239601135253906e+00,5.887257575988769531e+00
1.688893318176269531e+01,-3.121304512023925781e-01,-1.709287881851196289e+00
-8.087113380432128906e+00,-7.815279006958007812e+00,-7.445737719535827637e-01
-1.969339179992675781e+01,4.517136573791503906e+00,-1.423239231109619141e+01
9.022343635559082031e+00,1.930819153785705566e+00,1.032592296600341797e+01
5.010349273681640625e+00,4.395780086517333984e+00,-1.324364185333251953e+01
7.711277961730957031e+00,9.332229614257812500e+00,-6.267035007476806641e+00
1.736256790161132812e+01,1.262810134887695312e+01,4.878772735595703125e+00
6.768000602722167969e+00,-3.483772873878479004e-01,-1.100432968139648438e+01
-6.402460575103759766e+00,-1.351707077026367188e+01,8.391028404235839844e+00
-1.846542000770568848e+00,-1.210348129272460938e+01,9.466732025146484375e+00
7.751327037811279297e+00,2.929387331008911133e+00,-1.482409381866455078e+01
1.429582500457763672e+01,1.618383407592773438e+01,3.216878175735473633e+00
3.381235599517822266e+00,1.424632453918457031e+01,-2.154789686203002930e+00
2.383436560630798340e-01,2.073494672775268555e+00,-7.679565429687500000e+00
8.367125511169433594e+00,-1.260441184043884277e+00,-8.005373001098632812e+00
-1.739448547363281250e+01,-8.599467277526855469e+00,4.444539070129394531e+00
9.954747557640075684e-01,-4.599012851715087891e+00,1.782973480224609375e+01
-1.889660835266113281e+01,-3.176367521286010742e+00,-1.249652385711669922e+01
-3.917858123779296875e+00,1.241437149047851562e+01,-1.810560035705566406e+01
-4.111359119415283203e+00,-5.542890548706054688e+00,9.633482933044433594e+00
1.978451347351074219e+01,7.015252590179443359e+00,1.642418384552001953e+00
1.326782321929931641e+01,-1.399905872344970703e+01,6.768838763236999512e-01
-1.997709846496582031e+01,-1.267890834808349609e+01,-1.294266104698181152e+00
-2.187879800796508789e+00,1.068958950042724609e+01,1.390762233734130859e+01
1.386564254760742188e+01,-1.400632095336914062e+01,-5.571489810943603516e+00
6.343506813049316406e+00,7.541048526763916016e+00,6.829440116882324219e+00
4.791882038116455078e+00,-6.868804454803466797e+00,-1.434271240234375000e+01
-8.732577323913574219e+00,8.479665517807006836e-01,4.731985092163085938e+00
7.070829868316650391e+00,1.296114444732666016e+01,1.279113197326660156e+01
-1.842350006103515625e+01,-8.579527854919433594e+00,-2.973918199539184570e+00
-1.175510787963867188e+01,-1.067131137847900391e+01,-1.882610678672790527e+00
9.313251495361328125e+00,-1.056452035903930664e+00,1.186995410919189453e+01
4.369878292083740234e+00,6.204769134521484375e+00,-1.347973823547363281e+01
1.174926757812500000e+01,1.323618412017822266e+01,5.713479995727539062e+00
-3.027649164199829102e+00,-8.167109489440917969e+00,-1.118715476989746094e+01
-5.439872264862060547e+00,1.981060791015625000e+01,1.263411760330200195e+00
3.491602465510368347e-02,-5.275723457336425781e+00,2.055460929870605469e+01
1.528782749176025391e+01,1.715369415283203125e+01,1.135164737701416016e+00
-9.897501945495605469e+00,-2.102742671966552734e+00,-2.952389717102050781e+00
-1.336601352691650391e+01,-5.901997089385986328e+00,-1.444213485717773438e+01
1.281617045402526855e+00,-2.155119419097900391e+00,1.963143730163574219e+01
-9.334536552429199219e+00,-1.775914573669433594e+01,-1.710590839385986328e+00
4.989693164825439453e+00,-9.720638275146484375e+00,-1.311061000823974609e+01
5.212863445281982422e+00,1.064103794097900391e+01,-2.696684598922729492e+00
1.409291934967041016e+01,-3.635622739791870117e+00,5.903223037719726562e+00
8.194650650024414062e+00,-1.283146762847900391e+01,-4.575671672821044922e+00
-1.367148685455322266e+01,3.962595462799072266e+00,9.117807388305664062e+00
1.481048107147216797e+01,7.944918632507324219e+00,-3.052936553955078125e+00
-1.739023804664611816e+00,1.021638011932373047e+01,-1.372659873962402344e+01
-3.547911167144775391e+00,-1.356554031372070312e+01,-1.061609077453613281e+01
-1.246408462524414062e+01,-1.101947402954101562e+01,-2.191903144121170044e-01
1.068043231964111328e+01,-6.931519508361816406e-01,1.547493743896484375e+01
8.772120475769042969e+00,1.472438335418701172e+01,4.200943470001220703e+00
-4.777912139892578125e+00,6.674396038055419922e+00,-1.691671752929687500e+01
1.132064533233642578e+01,-4.798117637634277344e+00,-1.547676849365234375e+01
-1.618298339843750000e+01,-3.265917539596557617e+00,-8.329095840454101562e+00
-7.568260192871093750e+00,-6.717089176177978516e+00,6.621438980102539062e+00
-1.746319770812988281e+01,1.487483143806457520e+00,-1.016667079925537109e+01
-6.685052394866943359e+00,-5.118773460388183594e+00,-7.770883560180664062e+00
6.030055880546569824e-01,-6.485044360160827637e-01,-5.437981605529785156e+00
-1.878289699554443359e+00,7.663504123687744141e+00,6.713398456573486328e+00
-2.090255737304687500e+00,9.079103469848632812e+00,3.950389146804809570e+00
-1.028450369834899902e+00,1.018202972412109375e+01,-1.415528202056884766e+01
-5.693101882934570312e+00,7.282810211181640625e+00,8.065931200981140137e-01
-1.594184017181396484e+01,-1.474553942680358887e+00,-1.539010238647460938e+01
-1.440144062042236328e+01,4.353420257568359375e+00,5.810008049011230469e+00
-1.358216166496276855e+00,1.135724067687988281e+01,1.066572666168212891e+01
-6.280210018157958984e+00,1.079790210723876953e+01,3.706866979598999023e+00
9.618614196777343750e+00,8.153346061706542969e+00,1.146625137329101562e+01
1.002711296081542969e+01,-4.189300060272216797e+00,7.634502410888671875e+00
5.862627029418945312e+00,-6.236341476440429688e+00,-1.305675601959228516e+01
3.042442321777343750e+00,-5.626319885253906250e+00,-1.378738498687744141e+01
-2.187968015670776367e+00,-1.261437702178955078e+01,6.145431041717529297e+00
-6.665404319763183594e+00,-1.076778888702392578e+01,9.534155845642089844e+00
1.064112472534179688e+01,-1.503738307952880859e+01,-7.156950950622558594e+00
-7.019892215728759766e+00,8.364024162292480469e+00,-1.616057014465332031e+01
1.119268417358398438e+01,4.042204022407531738e-01,-1.259176731109619141e+01
1.077337265014648438e+00,-1.128607749938964844e+01,1.698912429809570312e+01
6.992189884185791016e+00,1.394622325897216797e+01,5.610815048217773438e+00
-6.466101169586181641e+00,9.290513992309570312e-01,-4.692028999328613281e+00
4.346130371093750000e+00,-1.216854000091552734e+01,1.838720321655273438e+01
1.718968582153320312e+01,1.735051155090332031e+01,6.080680489540100098e-01
-1.830891418457031250e+01,-4.997721672058105469e+00,3.044090270996093750e+00
-3.517697811126708984e+00,1.687317466735839844e+01,1.688677430152893066e+00
-2.624268293380737305e+00,-1.090295600891113281e+01,1.778543281555175781e+01
5.937397956848144531e+00,8.779167175292968750e+00,1.384622669219970703e+01
1.474647712707519531e+01,5.858175754547119141e-01,-2.922905683517456055e+00
-1.625168228149414062e+01,-6.830169677734375000e+00,8.909040689468383789e-01
-1.819143104553222656e+01,-8.699182271957397461e-01,-1.590473842620849609e+01
1.647481155395507812e+01,3.557026624679565430e+00,-3.328250885009765625e+00
1.133444404602050781e+01,-1.855063819885253906e+01,-2.521083354949951172e+00
9.285946846008300781e+00,1.205438423156738281e+01,5.925639867782592773e-01
-1.949277687072753906e+01,-9.599605560302734375e+00,3.292012214660644531e+00
1.868857502937316895e+00,1.092963027954101562e+01,5.977905750274658203e+00
-2.010785865783691406e+01,-9.484909057617187500e+00,9.670196175575256348e-01
1.540104103088378906e+01,1.537841892242431641e+01,3.870504379272460938e+00
-1.510087776184082031e+01,3.012636184692382812e+00,7.820561408996582031e+00
-7.375921726226806641e+00,-1.190770912170410156e+01,-1.070195960998535156e+01
-2.030438184738159180e+00,1.121734905242919922e+01,-1.706307601928710938e+01
-2.148114204406738281e+00,1.389750385284423828e+01,2.334975957870483398e+00
-5.835624217987060547e+00,-2.323225021362304688e+00,-1.258320093154907227e+00
-1.245665359497070312e+01,-4.833849906921386719e+00,-1.474018383026123047e+01
-9.877390861511230469e+00,-1.470080375671386719e+00,9.747631072998046875e+00
-3.563837766647338867e+00,1.548660159111022949e+00,-1.475937652587890625e+01
5.280856132507324219e+00,-8.577957153320312500e+00,1.779978179931640625e+01
1.539738082885742188e+01,1.631663888692855835e-01,1.221614599227905273e+00
1.216825103759765625e+01,-1.429592609405517578e+00,1.443016815185546875e+01
-1.236362838745117188e+01,4.399543285369873047e+00,6.216835498809814453e+00
1.147983837127685547e+01,1.457964420318603516e+01,8.823511123657226562e+00
5.152797222137451172e+00,-6.536515235900878906e+00,-1.198890209197998047e+01
1.614772915840148926e+00,1.175373268127441406e+01,1.365732908248901367e+00
-1.177416515350341797e+01,4.202550888061523438e+00,-9.974637985229492188e+00
-7.602719068527221680e-01,-7.138412952423095703e+00,2.332942199707031250e+01
-1.672888565063476562e+01,2.712083816528320312e+00,2.717178821563720703e+00
8.523461341857910156e+00,-1.530671977996826172e+01,-3.354331016540527344e+00
-7.851563930511474609e+00,8.395900726318359375e+00,-1.057263946533203125e+01
9.687105178833007812e+00,-1.801483726501464844e+01,-3.643152236938476562e+00
8.251567840576171875e+00,-1.730129599571228027e+00,1.181111812591552734e+01
1.146021652221679688e+01,-1.346047759056091309e+00,-1.588908863067626953e+01
5.809180736541748047e+00,9.783169746398925781e+00,-1.110292077064514160e+00
1.399344539642333984e+01,7.632935047149658203e+00,2.184921979904174805e+00
-2.053181266784667969e+01,7.893413305282592773e-01,-9.821267127990722656e+00
-1.742056655883789062e+01,-1.273471832275390625e+01,-3.050745487213134766e+00
-2.878049612045288086e+00,1.804627776145935059e+00,4.202320098876953125e+00
-3.587806940078735352e+00,-1.480468177795410156e+01,2.978780031204223633e+00
7.653343081474304199e-01,1.396019268035888672e+01,9.243160247802734375e+00
-2.739071130752563477e+00,-1.551491260528564453e+01,5.579902648925781250e+00
-4.440058708190917969e+00,1.769390678405761719e+01,-1.955639123916625977e+00
-3.430379152297973633e+00,8.974925041198730469e+00,-1.754007911682128906e+01
1.191040515899658203e+01,-3.907318413257598877e-01,1.982460260391235352e+00
1.678944778442382812e+01,6.134474754333496094e+00,5.328835964202880859e+00
1.297500419616699219e+01,3.522373914718627930e+00,1.058604526519775391e+01
1.416178894042968750e+01,-6.831316947937011719e-01,1.044032001495361328e+01
-1.415675258636474609e+01,-7.134596258401870728e-02,5.353682994842529297e+00
1.481639266014099121e+00,6.297197341918945312e+00,-1.441773891448974609e+01
-2.656342983245849609e+00,1.428973388671875000e+01,2.895978093147277832e-01
-1.901270675659179688e+01,-7.728926181793212891e+00,-3.919409990310668945e+00
-5.563275337219238281e+00,-3.026088237762451172e+00,-2.585695505142211914e+00
-1.200391006469726562e+01,2.382138967514038086e+00,1.321456527709960938e+01
-8.379768371582031250e+00,-6.787572860717773438e+00,-2.773206710815429688e+00
-5.835505962371826172e+00,5.876566410064697266e+00,1.380967521667480469e+01
-1.968491744995117188e+01,-2.481935977935791016e+00,-1.068226623535156250e+01
-2.308603286743164062e+00,2.056023025512695312e+01,2.970614671707153320e+00
-1.957151412963867188e+01,1.647075653076171875e+00,-1.025065231323242188e+01
-5.553593158721923828e+00,-1.892200279235839844e+01,-3.660461306571960449e-01
-2.279042005538940430e+00,-5.360191822052001953e+00,-1.038541126251220703e+01
5.419334411621093750e+00,-1.009327125549316406e+01,-1.307030487060546875e+01
4.839402198791503906e+00,-3.354711771011352539e+00,2.668624877929687500e+00
1.222482585906982422e+01,3.717703104019165039e+00,1.223949337005615234e+01
-1.125340747833251953e+01,5.499498844146728516e-01,-1.253998374938964844e+01
2.143887519836425781e+00,8.807018280029296875e+00,9.633232116699218750e+00
1.078551101684570312e+01,1.141101169586181641e+01,-3.952059507369995117e+00
1.021725463867187500e+01,-1.289976501464843750e+01,3.125059843063354492e+00
1.949538612365722656e+01,5.785266399383544922e+00,-1.860166549682617188e+00
1.892229676246643066e+00,5.376047134399414062e+00,-1.433166408538818359e+01
3.209551334381103516e+00,2.016871929168701172e+00,1.223351478576660156e+00
-8.985832214355468750e+00,-7.678838729858398438e+00,2.062169313430786133e+00
7.469480514526367188e+00,-1.360561251640319824e+00,-1.110302639007568359e+01
-1.630807113647460938e+01,-3.221394538879394531e+00,-8.266022682189941406e+00
1.877410507202148438e+01,1.514244651794433594e+01,4.185604453086853027e-01
6.202676773071289062e+00,-1.232359218597412109e+01,-3.181674182415008545e-01
-1.780131721496582031e+01,-1.328111267089843750e+01,-2.842219829559326172e+00
-1.806238174438476562e+01,-1.221177577972412109e+01,-1.983530521392822266e+00
-4.003032684326171875e+00,1.591814327239990234e+01,6.434644222259521484e+00
8.648113250732421875e+00,1.007273292541503906e+01,6.345283508300781250e+00
-8.275049179792404175e-02,-7.428820133209228516e+00,2.216514968872070312e+01
-3.506774663925170898e+00,-1.424882507324218750e+01,-8.460172653198242188e+00
4.975332260131835938e+00,-1.618606567382812500e+01,-2.214282989501953125e+00
1.703049087524414062e+01,1.637980842590332031e+01,2.564551353454589844e+00
-2.095475769042968750e+01,3.143433809280395508e+00,-1.060023307800292969e+01
-4.062488079071044922e-01,1.571525096893310547e+01,7.942855834960937500e+00
4.014409542083740234e+00,1.261764812469482422e+01,-1.593147277832031250e+00
3.297815322875976562e+00,-4.202907085418701172e+00,-1.584394454956054688e+01
-1.589196801185607910e+00,1.067983913421630859e+01,-1.362416839599609375e+01
6.751072406768798828e+00,8.180104255676269531e+00,6.612443923950195312e+00
1.215549945831298828e+01,-6.431917667388916016e+00,8.414621353149414062e+00
-1.042676353454589844e+01,-1.839383840560913086e+00,9.476782798767089844e+00
6.394256591796875000e+00,1.003393077850341797e+01,-1.182445287704467773e+00
-4.916803836822509766e-01,5.798268318176269531e+00,-1.546014881134033203e+01
-1.689457702636718750e+01,-7.041924476623535156e+00,4.206271171569824219e+00
-2.107658863067626953e+00,1.190511322021484375e+01,9.342522621154785156e+00
-1.113270759582519531e+01,-6.927642822265625000e+00,-9.239524841308593750e+00
8.494030952453613281e+00,1.464065170288085938e+01,1.916266322135925293e+00
2.856514692306518555e+00,-8.020604133605957031e+00,-1.389422988891601562e+01
-9.234339714050292969e+00,-8.176434516906738281e+00,-5.514215469360351562e+00
1.888523578643798828e+00,-9.813787460327148438e+00,5.048147678375244141e+00
-5.137045383453369141e+00,2.985728025436401367e+00,-1.702545166015625000e+01
-2.092649269104003906e+01,-3.156491041183471680e+00,-7.722042560577392578e+00
-9.598846435546875000e+00,-2.369364929199218750e+01,-1.207184433937072754e+00
-1.184563064575195312e+01,5.096868515014648438e+00,-4.223935127258300781e+00
5.234012603759765625e-01,4.055357456207275391e+00,1.090410423278808594e+01
1.231413078308105469e+01,-1.054405021667480469e+01,-8.784812927246093750e+00
-3.446844220161437988e-01,-4.975053310394287109e+00,2.460741043090820312e+01
9.142186164855957031e+00,-5.357079029083251953e+00,-1.366116905212402344e+01
5.593085289001464844e+00,-1.422216224670410156e+01,-5.569763183593750000e+00
-3.908696174621582031e-01,2.335325479507446289e+00,1.232028102874755859e+01
1.826837158203125000e+01,1.235072326660156250e+01,4.365900039672851562e+00
1.920686531066894531e+01,1.589311599731445312e+01,4.670545160770416260e-01
-4.648838520050048828e+00,2.005291748046875000e+01,3.875158071517944336e+00
-1.472714805603027344e+01,-1.042623615264892578e+01,3.391116857528686523e+00
1.145629024505615234e+01,-7.724141120910644531e+00,-8.764074325561523438e+00
1.221889972686767578e+01,-4.993323802947998047e+00,4.199295520782470703e+00
-4.843409359455108643e-02,-9.186356544494628906e+00,-1.369957065582275391e+01
-1.392713356018066406e+01,-6.153981685638427734e+00,-1.197031116485595703e+01
5.610033035278320312e+00,1.856057763099670410e+00,-3.853133201599121094e+00
-1.346374225616455078e+01,6.238975524902343750e-01,-1.267017936706542969e+01
2.236758947372436523e+00,7.790434360504150391e+00,-7.609731197357177734e+00
-1.647036361694335938e+01,-6.625713825225830078e+00,-7.582658529281616211e-01
-5.599062919616699219e+00,-1.549110031127929688e+01,1.022637844085693359e+01
9.120100021362304688e+00,-1.183740234375000000e+01,2.410669565200805664e+00
2.016267013549804688e+01,2.319844245910644531e+00,3.721864521503448486e-01
9.262363433837890625e+00,6.993565082550048828e+00,2.236450910568237305e+00
-1.088067817687988281e+01,-3.784868240356445312e+00,-3.078050851821899414e+00
5.762791156768798828e+00,1.511097145080566406e+01,1.549425506591796875e+01
-6.201418399810791016e+00,3.219955205917358398e+00,-1.770063757896423340e+00
-5.880791187286376953e+00,-1.251370906829833984e+01,7.102506160736083984e+00
2.608909845352172852e+00,-9.173057556152343750e+00,1.493094825744628906e+01
-1.485811138153076172e+01,-3.167195320129394531e+00,-1.470463562011718750e+01
-4.204058170318603516e+00,-1.546388530731201172e+01,7.031740665435791016e+00
-9.507254958152770996e-01,-9.731031417846679688e+00,-1.092791080474853516e+01
-5.539537072181701660e-01,-3.310209751129150391e+00,2.694869041442871094e+01
8.636987686157226562e+00,1.138873672485351562e+01,1.295730113983154297e+01
6.977681159973144531e+00,-1.473988771438598633e+00,1.037342548370361328e+01
-1.192131423950195312e+01,-1.016726875305175781e+01,-9.950354099273681641e-01
-4.271640181541442871e-01,2.372289657592773438e+00,-1.199471759796142578e+01
1.104569625854492188e+01,-1.054549026489257812e+01,-9.700953483581542969e+00
1.545306491851806641e+01,6.218365192413330078e+00,-1.288126587867736816e+00
-5.462899208068847656e+00,3.169559240341186523e+00,1.517790317535400391e+01
-2.417565345764160156e+00,1.502240657806396484e+01,-2.657951354980468750e+00
-1.046683692932128906e+01,-1.887438774108886719e+01,-5.937886714935302734e+00
-6.113505959510803223e-01,1.477878284454345703e+01,9.509543418884277344e+00
1.453039360046386719e+01,-9.917450904846191406e+00,-8.726686477661132812e+00
5.644989967346191406e+00,-1.448239088058471680e+00,-4.581449031829833984e+00
-7.839308261871337891e+00,-2.020391464233398438e+01,-2.488135814666748047e+00
1.028962230682373047e+01,1.752759742736816406e+01,5.841211974620819092e-02
-4.456165313720703125e+00,-5.908294200897216797e+00,5.819902420043945312e+00
1.631591033935546875e+01,5.016567111015319824e-01,-2.621326208114624023e+00
-1.695701408386230469e+01,-1.095719623565673828e+01,4.680658817291259766e+00
1.134798526763916016e+01,1.196139240264892578e+01,-5.153968811035156250e+00
-7.148125648498535156e+00,-2.918522119522094727e+00,3.928318738937377930e+00
8.231198310852050781e+00,-1.157688617706298828e+01,-6.395211219787597656e+00
2.407639741897583008e+00,-5.360409259796142578e+00,2.011480522155761719e+01
1.366681575775146484e+01,5.554144456982612610e-02,1.117779922485351562e+01
-5.153708457946777344e+00,-1.126567649841308594e+01,1.142273807525634766e+01
8.118740081787109375e+00,1.107123756408691406e+01,1.476327610015869141e+01
-2.098123359680175781e+01,9.551072716712951660e-01,-1.322883129119873047e+01
7.000711917877197266e+00,1.508309245109558105e-01,-1.527545833587646484e+01
-3.526970148086547852e+00,1.497439503669738770e+00,8.243129730224609375e+00
2.143555259704589844e+01,1.042583084106445312e+01,9.477260112762451172e-01
-1.270906066894531250e+01,2.517905235290527344e+00,-1.254398155212402344e+01
4.142897605895996094e+00,1.091694355010986328e+00,-6.750680446624755859e+00
2.803058624267578125e+00,-1.527591109275817871e+00,-8.161351203918457031e+00
-3.169950485229492188e+00,1.242207145690917969e+01,-1.863688468933105469e+01
-6.466258525848388672e+00,3.940430879592895508e+00,2.083704710006713867e+00
8.217253684997558594e+00,-2.279122114181518555e+00,-1.318315124511718750e+01
1.670573043823242188e+01,2.642525911331176758e+00,-2.268511056900024414e+00
-2.039717912673950195e+00,-7.296149253845214844e+00,-9.395810127258300781e+00
-7.479139804840087891e+00,7.764627933502197266e+00,9.130609631538391113e-01
1.222541618347167969e+01,-3.829561948776245117e+00,6.252759456634521484e+00
-4.169766426086425781e+00,-1.245441532135009766e+01,6.323451042175292969e+00
5.687556266784667969e+00,6.477520942687988281e+00,5.734187602996826172e+00
-4.860015392303466797e+00,2.005250930786132812e+01,3.649909496307373047e-01
-8.494900703430175781e+00,-1.176915454864501953e+01,7.647786617279052734e+00
5.819461345672607422e+00,6.267024993896484375e+00,-4.479224681854248047e+00
-3.133272647857666016e+00,7.065623283386230469e+00,6.791061401367187500e+00
7.309265613555908203e+00,1.885080933570861816e+00,1.044181442260742188e+01
1.206161785125732422e+01,-7.305636405944824219e+00,-7.474205970764160156e+00
-1.083170127868652344e+01,-3.915368795394897461e+00,-1.130848503112792969e+01
-1.520261764526367188e+00,1.714835929870605469e+01,4.756493568420410156e+00
3.650185108184814453e+00,-1.533179664611816406e+01,-7.193101882934570312e+00
4.083999633789062500e+00,1.301004981994628906e+01,-6.049811363220214844e+00
-2.008785247802734375e+01,2.091091632843017578e+00,-1.311803436279296875e+01
-1.466973114013671875e+01,-5.655879020690917969e+00,9.419005393981933594e+00
-1.005412483215332031e+01,1.136832475662231445e+00,1.184767246246337891e+01
-4.508969306945800781e+00,3.091543436050415039e+00,-1.904231452941894531e+01
9.097450256347656250e+00,-1.518826770782470703e+01,-6.488171100616455078e+00
1.030931949615478516e+01,1.614585876464843750e+01,5.790432929992675781e+00
-1.601272702217102051e+00,8.310096740722656250e+00,-1.179162120819091797e+01
-2.103034400939941406e+01,-8.620303153991699219e+00,1.682418584823608398e+00
2.664179503917694092e-01,1.825962066650390625e+01,7.368469715118408203e+00
-1.073530101776123047e+01,5.343645095825195312e+00,-5.501950740814208984e+00
1.945521354675292969e+01,2.149811536073684692e-01,1.447501659393310547e+00
-5.951323032379150391e+00,-1.416488075256347656e+01,-2.520833313465118408e-01
4.338025152683258057e-01,-1.147551345825195312e+01,1.471003437042236328e+01
-1.769730567932128906e+01,-6.204680800437927246e-01,-6.490322589874267578e+00
1.178591728210449219e+01,3.837183475494384766e+00,3.841275870800018311e-01
-1.332738113403320312e+01,2.568498611450195312e+00,1.490563297271728516e+01
9.429170608520507812e+00,-9.731482505798339844e+00,-3.078844308853149414e+00
-1.426656246185302734e+01,-9.710055351257324219e+00,-1.804760456085205078e+00
